Cleanup ID,Zone,State,Country,GPS,Cleanup Type,Cleanup Date,Group Name,Adults,Children,People,Pounds,Miles,# of bags,Cigarette Butts,"Food Wrappers (candy, chips, etc.)",Take Out/Away Containers (Plastic),Take Out/Away Containers (Foam),Bottle Caps (Plastic),Bottle Caps (Metal),Lids (Plastic),"Straws, Stirrers","Forks, Knives, Spoons",Beverage Bottles (Plastic),Beverage Bottles (Glass),Beverage Cans,Grocery Bags (Plastic),Other Plastic Bags,Paper Bags,"Cups, Plates (Paper)","Cups, Plates (Plastic)","Cups, Plates (Foam)","Fishing Buoys, Pots & Traps",Fishing Net & Pieces,Fishing Line (1 yard/meter = 1 piece),Rope (1 yard/meter = 1 piece),Fishing Gear (Clean Swell),6-Pack Holders,Other Plastic/Foam Packaging,"Other Plastic Bottles (oil, bleach, etc.)",Strapping Bands,Tobacco Packaging/Wrap,Other Packaging (Clean Swell),"Appliances (refrigerators, washers, etc.)",Balloons,Cigar Tips,Cigarette Lighters,Construction Materials,Fireworks,Tires,Toys,Other Trash (Clean Swell),Condoms,Diapers,Syringes,Tampons/Tampon Applicators,Personal Hygiene (Clean Swell),Foam Pieces,Glass Pieces,Plastic Pieces,Total Items Collected
4740,"Humboldt County, CA, USA","California, USA",United States,"40.99411, -124.11472","Land (beach, shoreline and inland)",9/17/16,,1,0,1,1.25,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,132
4742,"San Diego County, CA, USA","California, USA",United States,"32.96135, -117.26785","Land (beach, shoreline and inland)",9/17/16,,4,0,4,2.79,0.804,0,20,4,1,0,4,0,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,5,49
4747,"Orange County, CA, USA","California, USA",United States,"33.56582, -117.82989","Land (beach, shoreline and inland)",9/17/16,Brenner,3,0,3,5.26,0.2136,0,12,4,0,3,7,0,0,1,0,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,19,0,0,0,0,2,0,0,13,76
4748,"San Diego County, CA, USA","California, USA",United States,"33.01926, -117.28379","Land (beach, shoreline and inland)",9/17/16,,3,0,3,1.99,0.351,0,6,5,0,0,2,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,100,122
4749,"San Diego County, CA, USA","California, USA",United States,"33.00367, -117.115","Land (beach, shoreline and inland)",9/17/16,,2,0,2,6.05,0.2572,0,2,22,0,0,3,0,0,1,2,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,28,0,0,0,0,3,0,0,19,100
4751,"San Diego County, CA, USA","California, USA",United States,"33.0018, -117.27774","Land (beach, shoreline and inland)",9/17/16,,3,0,3,2.93,0.8734,0,12,13,0,0,1,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,12,0,0,0,0,3,0,0,12,65
4756,"San Diego County, CA, USA","California, USA",United States,"32.93612, -117.25977","Land (beach, shoreline and inland)",9/17/16,,1,0,1,2.82,0.174,0,13,4,0,0,4,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,15,0,0,0,0,4,0,0,8,60
4758,"San Diego County, CA, USA","California, USA",United States,"33.02102, -117.28461","Land (beach, shoreline and inland)",9/17/16,Tvia- September 17,1,0,1,2.13,2.7526,0,11,9,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,34
4761,"San Diego County, CA, USA","California, USA",United States,"33.0037, -117.11502","Land (beach, shoreline and inland)",9/17/16,,2,0,2,1.18,0.8845,0,2,13,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,19,45
4764,"San Diego County, CA, USA","California, USA",United States,"33.0044, -117.11593","Land (beach, shoreline and inland)",9/17/16,,1,0,1,2.33,0.6444,0,37,10,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,12,77
4765,"Santa Barbara County, CA, USA","California, USA",United States,"34.40245, -119.69865","Land (beach, shoreline and inland)",9/17/16,medtronic ,1,0,1,3.69,0.915,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,15,0,0,0,0,10,0,0,30,75
4766,"San Diego County, CA, USA","California, USA",United States,"32.73247, -117.15878","Land (beach, shoreline and inland)",9/17/16,Banker's Hill Street Sweep,2,0,2,5.92,0.0816,0,168,17,7,0,18,0,1,10,2,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,13,0,0,0,0,0,0,0,112,358
4767,"San Diego County, CA, USA","California, USA",United States,"32.93305, -117.2536","Land (beach, shoreline and inland)",9/17/16,,2,0,2,4.88,22.7568,0,10,4,0,0,2,0,0,2,0,2,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,8,48
4768,"Monterey County, CA, USA","California, USA",United States,"36.62419, -121.91687","Land (beach, shoreline and inland)",9/17/16,Troop 30106,8,0,8,4.63,1.048,0,10,21,1,0,7,0,0,1,1,0,1,4,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,32,110
4771,"San Diego County, CA, USA","California, USA",United States,"32.73336, -117.15897","Land (beach, shoreline and inland)",9/17/16,Bankers hill street sweep,5,0,5,61.14,0.1958,0,610,15,7,37,79,0,8,22,0,3,0,3,39,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,7,0,7,0,0,0,0,0,6,347,0,0,0,0,22,0,0,370,1590
4773,"Orange County, CA, USA","California, USA",United States,"33.60061, -117.89936","Land (beach, shoreline and inland)",9/17/16,Newport Beach cleanup ,1,0,1,2.98,0,0,20,20,0,0,5,0,1,2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,4,0,0,0,0,0,0,0,5,68
4774,"San Diego County, CA, USA","California, USA",United States,"32.99134, -117.27458","Land (beach, shoreline and inland)",9/17/16,1,3,0,3,2.54,0.3612,0,15,3,3,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,34,76
4775,"Humboldt County, CA, USA","California, USA",United States,"41.07931, -124.1454","Land (beach, shoreline and inland)",9/17/16,,1,0,1,2.53,6.1049,0,7,4,3,2,6,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,2,0,0,5,47
4778,"San Diego County, CA, USA","California, USA",United States,"32.93529, -117.25985","Land (beach, shoreline and inland)",9/17/16,,2,0,2,5.93,0.5235,0,6,18,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,0,0,0,0,1,0,0,103,169
4782,"Santa Barbara County, CA, USA","California, USA",United States,"34.43163, -119.91663","Land (beach, shoreline and inland)",9/17/16,,1,0,1,2.55,0.0302,0,3,0,0,2,1,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,5,22
4783,"San Diego County, CA, USA","California, USA",United States,"32.77001, -117.25264","Land (beach, shoreline and inland)",9/17/16,Hartford,3,0,3,1.4,0.2154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,19
4784,"Santa Barbara County, CA, USA","California, USA",United States,"34.43166, -119.87278","Land (beach, shoreline and inland)",9/16/16,,2,0,2,10,3.7242,0,30,9,8,1,1,0,0,0,0,3,3,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,127
4787,"Solano County, CA, USA","California, USA",United States,"38.34162, -121.97065","Land (beach, shoreline and inland)",9/17/16,Cubscouts pack 191,2,0,2,2.44,1.5528,0,10,12,0,1,3,0,1,1,0,2,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,7,60
4789,"San Diego County, CA, USA","California, USA",United States,"32.77009, -117.12137","Land (beach, shoreline and inland)",9/17/16,,1,0,1,1.71,0.0039,0,51,3,1,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,76
4790,"Los Angeles County, CA, USA","California, USA",United States,"33.99887, -118.48445","Land (beach, shoreline and inland)",9/17/16,The Coleman Family,4,0,4,7,0.908,0,252,159,5,0,38,0,2,12,10,3,7,1,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,19,0,7,0,0,0,0,0,9,74,0,0,0,0,28,0,0,353,988
4792,"Ventura County, CA, USA","California, USA",United States,"34.27113, -119.27598","Land (beach, shoreline and inland)",9/17/16,,1,0,1,5.75,0.5235,0,7,2,1,1,3,0,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,2,0,1,0,0,0,0,0,0,10,0,0,0,0,1,0,0,25,66
4793,"San Diego County, CA, USA","California, USA",United States,"32.84357, -116.99709","Land (beach, shoreline and inland)",9/17/16,,2,0,2,15.18,0.9223,0,112,15,6,1,5,0,11,4,2,10,2,8,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,87,0,0,0,0,1,0,0,28,322
4794,"San Diego County, CA, USA","California, USA",United States,"33.00371, -117.11495","Land (beach, shoreline and inland)",9/17/16,,2,0,2,4.7,1.0713,0,3,6,1,0,2,0,1,2,0,9,2,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,53
4795,"Orange County, CA, USA","California, USA",United States,"33.57767, -117.84684","Land (beach, shoreline and inland)",9/17/16,Montooth Fam,4,0,4,4.49,0.2786,0,6,5,0,0,3,0,0,8,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,9,0,0,0,0,2,0,0,145,191
4796,"Humboldt County, CA, USA","California, USA",United States,"40.99409, -124.11471","Land (beach, shoreline and inland)",9/17/16,,1,0,1,4.28,0.0028,0,17,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,53
4797,"San Diego County, CA, USA","California, USA",United States,"32.68328, -117.18327","Land (beach, shoreline and inland)",9/17/16,,1,0,1,6.71,0.9361,0,18,22,1,0,3,0,1,3,1,6,3,1,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4,0,0,34,114
4798,"Santa Barbara County, CA, USA","California, USA",United States,"34.40341, -119.74361","Land (beach, shoreline and inland)",9/17/16,Explore Ecology ,4,0,4,1.35,1.6534,0,7,6,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,27
4799,"Los Angeles County, CA, USA","California, USA",United States,"34.14349, -118.1674","Land (beach, shoreline and inland)",9/17/16,,1,0,1,1.78,0.7014,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,21
4800,"Orange County, CA, USA","California, USA",United States,"33.6642, -117.94911","Land (beach, shoreline and inland)",9/17/16,,1,0,1,16.96,0.2197,0,7,21,15,18,8,0,2,19,0,8,13,1,1,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,38,0,0,0,0,0,0,0,61,256
4801,"San Diego County, CA, USA","California, USA",United States,"32.753, -117.25115","Land (beach, shoreline and inland)",9/17/16,,2,0,2,0.65,1.4601,0,15,0,0,0,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14,39
4802,"San Diego County, CA, USA","California, USA",United States,"32.75541, -117.25171","Land (beach, shoreline and inland)",9/17/16,Ocean beach dog beach,1,0,1,0.42,0.0955,0,7,4,0,2,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
4803,"Solano County, CA, USA","California, USA",United States,"38.13421, -122.23449","Land (beach, shoreline and inland)",9/17/16,Vallejo Peace Project,2,0,2,6.36,0.0071,0,65,11,1,2,39,0,2,2,7,1,6,2,7,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,10,166
4804,"San Diego County, CA, USA","California, USA",United States,"33.13733, -117.33869","Land (beach, shoreline and inland)",9/17/16,LEGOLAND California,1,0,1,0.96,2.8106,0,5,1,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,27,44
4805,"San Diego County, CA, USA","California, USA",United States,"33.13915, -117.33944","Land (beach, shoreline and inland)",9/17/16,C,1,0,1,1.31,0.4716,0,6,2,0,0,3,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,52,77
4807,"Santa Barbara County, CA, USA","California, USA",United States,"34.4231, -119.88494","Land (beach, shoreline and inland)",9/17/16,,1,0,1,11.88,1.1464,0,20,1,0,0,1,0,0,1,0,2,18,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,0,0,0,0,2,0,0,5,68
4808,"Ventura County, CA, USA","California, USA",United States,"34.26867, -119.27507","Land (beach, shoreline and inland)",9/17/16,Hart High Coastal Cleanup Club,1,0,1,5,0.4593,0,20,10,2,0,7,0,1,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,5,0,0,30,87
4809,"Santa Barbara County, CA, USA","California, USA",United States,"34.40237, -119.74187","Land (beach, shoreline and inland)",9/17/16,,1,0,1,1.99,10.4531,0,7,3,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,28
4812,"Los Angeles County, CA, USA","California, USA",United States,"34.14053, -118.16829","Land (beach, shoreline and inland)",9/17/16,,1,0,1,3.12,0.0545,0,3,10,4,7,2,0,3,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,61
4814,"San Diego County, CA, USA","California, USA",United States,"32.76323, -117.12128","Land (beach, shoreline and inland)",9/17/16,Sugar,1,0,1,70.4,0.0487,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,18
4816,"Los Angeles County, CA, USA","California, USA",United States,"34.02945, -118.524","Land (beach, shoreline and inland)",9/17/16,Campbell Hall,2,0,2,0.35,0.4458,0,5,2,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,27
4817,"San Diego County, CA, USA","California, USA",United States,"32.76338, -117.12089","Land (beach, shoreline and inland)",9/17/16,Sugar,1,0,1,0.89,0.0159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4819,"San Diego County, CA, USA","California, USA",United States,"32.7826, -117.25115","Land (beach, shoreline and inland)",9/17/16,Girl Scouts troop 2014,11,0,11,12.5,0.3835,0,227,25,11,0,38,0,0,4,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,7,0,0,0,0,0,8,107,0,0,0,0,23,0,0,89,559
4820,"San Diego County, CA, USA","California, USA",United States,"32.79759, -117.21351","Land (beach, shoreline and inland)",9/17/16,,1,0,1,9.37,1.213,0,133,29,2,3,3,0,8,6,1,2,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,35,0,6,0,0,0,0,0,0,23,0,0,0,0,0,0,0,38,295
4821,"San Diego County, CA, USA","California, USA",United States,"32.85492, -117.25896","Land (beach, shoreline and inland)",9/17/16,Morning Creek,3,0,3,3.06,0.5287,0,8,6,0,0,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,51,91
4822,"Ventura County, CA, USA","California, USA",United States,"34.27008, -119.28179","Land (beach, shoreline and inland)",9/17/16,troop 262,13,0,13,8.43,0.3196,0,11,23,0,0,9,0,1,6,1,1,1,5,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,45,0,0,0,0,4,0,0,22,140
4823,"Orange County, CA, USA","California, USA",United States,"33.69246, -118.04549","Land (beach, shoreline and inland)",9/17/16,Becoming One,1,0,1,3.33,0.0148,0,10,11,4,4,16,0,2,5,2,2,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,11,0,0,0,0,0,0,0,23,101
4824,"Orange County, CA, USA","California, USA",United States,"33.62979, -117.9574","Land (beach, shoreline and inland)",9/17/16,,1,0,1,0.74,2.1858,0,5,0,1,1,3,0,0,2,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,30,51
4825,"Santa Barbara County, CA, USA","California, USA",United States,"34.41384, -119.68693","Land (beach, shoreline and inland)",9/17/16,Stevie & Sloane & Marygrace,3,0,3,0.5,0.0108,0,53,25,5,2,5,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,108
4826,"Humboldt County, CA, USA","California, USA",United States,"40.76066, -124.22209","Land (beach, shoreline and inland)",9/17/16,Kiana Miller,1,0,1,3.37,0.0186,0,2,3,5,0,6,0,0,2,0,1,0,1,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,6,47
4827,"San Diego County, CA, USA","California, USA",United States,"32.74618, -117.05844","Land (beach, shoreline and inland)",9/17/16,,4,0,4,16.17,0.2217,0,0,17,11,0,0,0,3,0,0,7,23,5,29,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,1,0,0,0,115
4830,"Solano County, CA, USA","California, USA",United States,"38.34336, -121.96007","Land (beach, shoreline and inland)",9/17/16,Pack 191 Scouts,4,0,4,35,0.7297,0,6,4,3,4,1,0,1,1,1,4,2,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,3,49
4832,"Ventura County, CA, USA","California, USA",United States,"34.27016, -119.2768","Land (beach, shoreline and inland)",9/17/16,BSA,3,0,3,10.59,2.121,0,17,18,1,1,10,0,2,8,2,3,0,2,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,61,0,0,0,0,2,0,0,60,204
4833,"Orange County, CA, USA","California, USA",United States,"33.56416, -117.82854","Land (beach, shoreline and inland)",9/17/16,,3,0,3,0,0.1561,0,4,4,1,0,8,0,1,7,0,3,3,4,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,5,72,0,0,0,0,0,0,0,25,144
4835,"Ventura County, CA, USA","California, USA",United States,"34.2651, -119.27678","Land (beach, shoreline and inland)",9/17/16,Hart High Coastal Cleanup Club,1,0,1,6.01,0.0572,0,15,24,0,2,4,0,4,2,1,0,3,5,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,2,0,0,53,133
4837,"Solano County, CA, USA","California, USA",United States,"38.34299, -121.96046","Land (beach, shoreline and inland)",9/17/16,Pack 191,11,0,11,10.31,1.3769,0,61,12,2,0,9,0,2,4,0,10,6,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,2,0,0,2,166
4840,"San Diego County, CA, USA","California, USA",United States,"32.97886, -117.24861","Land (beach, shoreline and inland)",9/17/16,,2,0,2,2,2.2881,0,4,6,0,0,5,0,0,3,2,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,1,0,0,0,52
4841,"San Diego County, CA, USA","California, USA",United States,"32.73284, -117.15897","Land (beach, shoreline and inland)",9/17/16,Bankers Hill Street Sweep,1,0,1,11.49,0.6301,0,102,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,83,0,0,0,0,7,0,0,16,220
4842,"San Diego County, CA, USA","California, USA",United States,"33.02249, -117.28566","Land (beach, shoreline and inland)",9/17/16,Chambers,5,0,5,14.72,0.5989,0,20,13,1,2,0,0,6,7,5,4,6,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,75,0,0,0,0,4,0,0,105,256
4843,"Ventura County, CA, USA","California, USA",United States,"34.24679, -119.19202","Land (beach, shoreline and inland)",9/17/16,Oxnard City Corps,1,0,1,21.29,2.1212,0,21,34,14,3,12,0,6,3,3,6,11,14,49,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,72,0,0,0,0,15,0,0,32,327
4844,"Orange County, CA, USA","California, USA",United States,"33.65172, -117.99728","Land (beach, shoreline and inland)",9/17/16,,1,0,1,3.64,0,0,7,5,0,0,8,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,13,64
4845,"San Diego County, CA, USA","California, USA",United States,"33.00376, -117.11505","Land (beach, shoreline and inland)",9/17/16,,1,0,1,6.47,2.6931,0,0,12,1,0,2,0,1,0,0,18,1,3,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,87
4846,"Orange County, CA, USA","California, USA",United States,"33.7421, -117.98955","Land (beach, shoreline and inland)",9/17/16,Chapman Kappa Alpha Theta ,2,0,2,0.62,10.9714,0,1,3,1,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,14
4847,"San Diego County, CA, USA","California, USA",United States,"32.62294, -117.08751","Land (beach, shoreline and inland)",9/17/16,,1,0,1,4.45,0,0,26,16,14,15,11,0,13,8,2,2,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,133
4850,"Ventura County, CA, USA","California, USA",United States,"34.26507, -119.27693","Land (beach, shoreline and inland)",9/17/16,,1,0,1,1.74,0.3493,0,6,1,2,1,3,0,0,2,0,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,8,36
4851,"Ventura County, CA, USA","California, USA",United States,"34.1402, -119.17462","Land (beach, shoreline and inland)",9/17/16,Ormond Lagoon,1,0,1,9.81,0.1391,0,0,6,3,12,3,0,2,0,6,7,2,3,19,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,2,25,0,0,0,0,8,0,0,22,154
4852,"San Diego County, CA, USA","California, USA",United States,"33.00358, -117.11514","Land (beach, shoreline and inland)",9/17/16,Boys team charity,1,0,1,1.51,1.2124,0,0,4,0,0,0,0,0,2,0,6,0,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,28
4853,"Solano County, CA, USA","California, USA",United States,"38.25353, -122.00355","Land (beach, shoreline and inland)",9/17/16,,1,0,1,7.09,15.4019,0,41,32,1,2,21,0,6,9,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1,0,0,0,0,0,0,26,0,0,0,0,2,0,0,4,178
4854,"Ventura County, CA, USA","California, USA",United States,"34.22117, -119.09356","Land (beach, shoreline and inland)",9/17/16,,1,0,1,9.99,12.3223,0,21,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,22,108
4855,"San Diego County, CA, USA","California, USA",United States,"32.69689, -117.18146","Land (beach, shoreline and inland)",9/17/16,Helen and Sophia ,2,0,2,4.86,11.6639,0,36,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,6,0,0,0,0,2,0,0,98,223
4856,"Ventura County, CA, USA","California, USA",United States,"34.26866, -119.27513","Land (beach, shoreline and inland)",9/17/16,Hart high coastal clean up club ,4,0,4,3.96,1.1095,0,14,2,2,2,5,0,3,4,0,4,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,56
4857,"Los Angeles County, CA, USA","California, USA",United States,"34.02688, -118.51711","Land (beach, shoreline and inland)",9/17/16,Saguaro,2,0,2,2.7,1.9726,0,12,10,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,30,75
4858,"Ventura County, CA, USA","California, USA",United States,"34.26866, -119.27646","Land (beach, shoreline and inland)",9/17/16,Hart high coastal clean up club,1,0,1,2.23,0.6318,0,12,6,3,1,0,0,4,1,0,3,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,44
